BENSAMPID,StationID,RefStress,RepNum,CollectionDate,Gradient,Season,BioRegion,AMPHPIND,AMPHPTAX,CHIRPIND,CHIRPTAX,CRUSPIND,CRUSPTAX,DIPTPIND,DIPTPTAX,EPHEPIND,EPHEPTAX,EPOTPIND,EPOTPTAX,EPT_PIND,EPT_PTAX,HEMIPIND,HEMIPTAX,MITEPIND,MITEPTAX,MOLLPIND,MOLLPTAX,NOINPIND,NOINPTAX,ODONPIND,ODONPTAX,OLLEPIND,OLLEPTAX,PLECPIND,PLECPTAX,TRICPIND,TRICPTAX,%Ephem,%PT - Hydropsychidae,%Chiro,%EPT-H+C,%Ephem-B,%EPT45,%EPT65,gregTol_%Ephem,gregTol_%PT - Hydropsychidae,gregTol_%Chiro,gregTol_%EPT-H+C,gregTol_%Ephem-B,gregTol_%EPT45,gregTol_%EPT65,TOTLNTAX,AMPHNTAX,CHIRNTAX,CRUSNTAX,DIPTNTAX,EPHENTAX,EPOTNTAX,EPT_NTAX,HEMINTAX,MITENTAX,MOLLNTAX,NOINNTAX,ODONNTAX,OLLENTAX,PLECNTAX,TRICNTAX,Genus Total Taxa,Genus EPT Taxa,Elmid,gregTol_Genus Total Taxa,gregTol_Genus EPT Taxa,gregTol_Elmid,FACLNTAX,FACLPIND,FACLPTAX,INTLNTAX,INTLPIND,INTLPTAX,NTOLNTAX,NTOLPIND,NTOLPTAX,STOLNTAX,STOLPIND,STOLPTAX,TL01NTAX,TL01PIND,TL01PTAX,TL23NTAX,TL23PIND,TL23PTAX,TL45NTAX,TL45PIND,TL45PTAX,TL67NTAX,TL67PIND,TL67PTAX,TOLRNTAX,TOLRPIND,TOLRPTAX,WTD_TV,gregTol_FACLNTAX,gregTol_FACLPIND,gregTol_FACLPTAX,gregTol_INTLNTAX,gregTol_INTLPIND,gregTol_INTLPTAX,gregTol_NTOLNTAX,gregTol_NTOLPIND,gregTol_NTOLPTAX,gregTol_STOLNTAX,gregTol_STOLPIND,gregTol_STOLPTAX,gregTol_TL01NTAX,gregTol_TL01PIND,gregTol_TL01PTAX,gregTol_TL23NTAX,gregTol_TL23PIND,gregTol_TL23PTAX,gregTol_TL45NTAX,gregTol_TL45PIND,gregTol_TL45PTAX,gregTol_TL67NTAX,gregTol_TL67PIND,gregTol_TL67PTAX,gregTol_TOLRNTAX,gregTol_TOLRPIND,gregTol_TOLRPTAX,gregTol_WTD_TV,Genus HBI,BCGatt2&3,%BCGatt2&3,BCGatt5,%BCGatt5,%BCG_DO_att2&3,%BCG_DO_att5,%BCG_Acidity_att2&3,%BCG_Acidity_att5,%BCG_Alkalinity_att2&3,%BCG_Alkalinity_att5,%BCG_spCond_att2&3,%BCG_spCond_att5,%BCG_Chloride_att2&3,%BCG_Chloride_att5,%BCG_Sulfate_att2&3,%BCG_Sulfate_att5,%BCG_TNTP_att2&3,%BCG_TNTP_att5,%BCG_totHab_att2&3,%BCG_totHab_att5,%BCG_RBS_att2&3,%BCG_RBS_att5,%BCG_pctIMP_att2&3,%BCG_pctIMP_att5,gregTol_Genus HBI,gregTol_BCGatt2&3,gregTol_%BCGatt2&3,gregTol_BCGatt5,gregTol_%BCGatt5,gregTol_%BCG_DO_att2&3,gregTol_%BCG_DO_att5,gregTol_%BCG_Acidity_att2&3,gregTol_%BCG_Acidity_att5,gregTol_%BCG_Alkalinity_att2&3,gregTol_%BCG_Alkalinity_att5,gregTol_%BCG_spCond_att2&3,gregTol_%BCG_spCond_att5,gregTol_%BCG_Chloride_att2&3,gregTol_%BCG_Chloride_att5,gregTol_%BCG_Sulfate_att2&3,gregTol_%BCG_Sulfate_att5,gregTol_%BCG_TNTP_att2&3,gregTol_%BCG_TNTP_att5,gregTol_%BCG_totHab_att2&3,gregTol_%BCG_totHab_att5,gregTol_%BCG_RBS_att2&3,gregTol_%BCG_RBS_att5,gregTol_%BCG_pctIMP_att2&3,gregTol_%BCG_pctIMP_att5,HPRIME,DOM1PIND,DOM3PIND,DOM5PIND,CHIRDOM1PIND,CHIRDOM3PIND,CHIRDOM5PIND,Genus %2 Dominant,gregTol_Genus %2 Dominant,BURRNTAX,BURRPIND,BURRPTAX,CLMBNTAX,CLMBPIND,CLMBPTAX,CLNGNTAX,CLNGPIND,CLNGPTAX,SPWLNTAX,SPWLPIND,SPWLPTAX,SWIMNTAX,SWIMPIND,SWIMPTAX,%Clinger-HS,gregTol_%Clinger-HS,COFINTAX,COFIPIND,COFIPTAX,COFITRICNTAX,COFITRICPIND,COFITRICPTAX,COGANTAX,COGAPIND,COGAPTAX,PREDNTAX,PREDPIND,PREDPTAX,SCRPNTAX,SCRPPIND,SCRPPTAX,SHRDNTAX,SHRDPIND,SHRDPTAX,%Collector,%GenusScraper,gregTol_%Collector,gregTol_%GenusScraper
BRB4008,1ABRB002.15,Str,1,9/11/2012,Riffle,Fall,Piedmont,61.62,6.67,7.57,6.67,61.62,6.67,7.57,6.67,1.62,13.33,8.11,40,7.57,33.33,0,0,0,0,4.86,13.33,77.84,33.33,0.54,6.67,0.54,6.67,0,0,5.95,20,1.621621622,4.324324324,7.567567568,2.702702703,0,6.666666667,13.33333333,1.621621622,4.324324324,7.567567568,2.702702703,0,6.666666667,13.33333333,15,1,1,1,1,2,6,5,0,0,2,5,1,1,0,3,15,5,2,15,5,2,9,28.11,60,0,0,0,5,17.84,33.33,3,4.32,20,0,0,0,1,0.54,6.67,4,17.3,26.67,7,77.84,46.67,6,71.89,40,7.24,8,27.57,53.33,1,0.54,6.67,5,17.84,33.33,3,4.32,20,0,0,0,1,0.54,6.67,4,17.3,26.67,7,77.84,46.67,6,71.89,40,7.23,7.236216216,2,15.38461538,3,23.07692308,38.46153846,15.38461538,53.84615385,0,30.76923077,0,15.38461538,30.76923077,30.76923077,0,23.07692308,7.692307692,15.38461538,23.07692308,30.76923077,30.76923077,25,8.333333333,15.38461538,46.15384615,7.234918919,2,15.38461538,3,23.07692308,38.46153846,15.38461538,53.84615385,0,30.76923077,0,15.38461538,30.76923077,30.76923077,0,23.07692308,7.692307692,15.38461538,23.07692308,30.76923077,30.76923077,25,8.333333333,15.38461538,46.15384615,1.49,61.62,80,88.65,100,100,100,72.43243243,72.43243243,0,0,0,0,0,0,8,17.3,53.33,0,0,0,3,63.24,20,15.67567568,15.67567568,3,5.95,20,3,5.95,20,5,75.68,33.33,1,0.54,6.67,5,10.27,33.33,0,0,0,81.62162162,10.27027027,81.62162162,10.27027027
BRB20302,1ABRB002.15,Str,1,10/4/2021,Riffle,Fall,Piedmont,10.19,8.33,47.09,8.33,10.19,8.33,47.09,8.33,1.94,8.33,32.52,33.33,32.52,33.33,0,0,0.49,8.33,0.97,8.33,12.62,33.33,0,0,0,0,0,0,30.58,25,1.941747573,26.21359223,47.08737864,3.883495146,1.941747573,0,7.692307692,1.941747573,26.21359223,47.08737864,3.883495146,1.941747573,0,7.692307692,12,1,1,1,1,1,4,4,0,1,1,4,0,0,0,3,12,4,3,12,4,3,7,55.83,58.33,0,0,0,3,5.34,25,1,23.3,8.33,0,0,0,0,0,0,3,5.34,25,8,71.36,66.67,5,44.17,41.67,7,7,55.83,58.33,0,0,0,3,5.34,25,1,23.3,8.33,0,0,0,0,0,0,3,5.34,25,8,71.36,66.67,5,44.17,41.67,7,6.9325,0,0,1,10,11.11111111,11.11111111,55.55555556,0,22.22222222,0,0,33.33333333,11.11111111,0,0,0,0,11.11111111,11.11111111,22.22222222,0,12.5,0,44.44444444,7.016617647,0,0,1,10,11.11111111,11.11111111,55.55555556,0,22.22222222,0,0,33.33333333,11.11111111,0,0,0,0,11.11111111,11.11111111,22.22222222,0,12.5,0,44.44444444,1.61,47.55,81.37,90.2,100,100,100,70.38834951,70.38834951,0,0,0,0,0,0,7,39.32,58.33,1,1.94,8.33,1,10.19,8.33,34.95145631,34.95145631,3,30.58,25,3,30.58,25,5,16.5,41.67,0,0,0,2,5.34,16.67,0,0,0,47.08737864,5.339805825,47.08737864,5.339805825
BRB3889,1ABRB006.97,NA,1,11/20/2012,Riffle,Fall,Piedmont,51.11,6.67,0,0,51.11,6.67,0.56,6.67,7.22,13.33,26.67,33.33,25.56,26.67,0,0,0,0,3.33,13.33,67.22,26.67,1.11,6.67,1.67,0,0,0,18.33,13.33,7.222222222,14.44444444,0,6.666666667,7.222222222,5.555555556,5.555555556,7.222222222,14.44444444,0,6.666666667,7.222222222,5.555555556,5.555555556,15,1,0,1,1,2,5,4,0,0,2,4,1,0,0,2,15,4,4,15,4,4,8,18.89,53.33,0,0,0,5,16.67,33.33,3,18.89,20,0,0,0,0,0,0,5,16.67,33.33,7,64.44,46.67,7,81.11,46.67,7.4,8,18.89,53.33,0,0,0,5,16.67,33.33,3,18.89,20,0,0,0,0,0,0,5,16.67,33.33,7,64.44,46.67,7,81.11,46.67,7.4,7.378971429,1,8.333333333,2,16.66666667,33.33333333,16.66666667,66.66666667,0,16.66666667,0,8.333333333,33.33333333,25,0,16.66666667,0,16.66666667,25,25,33.33333333,9.090909091,9.090909091,16.66666667,58.33333333,7.426742857,1,8.333333333,2,16.66666667,33.33333333,16.66666667,66.66666667,0,16.66666667,0,8.333333333,33.33333333,25,0,16.66666667,0,16.66666667,25,25,33.33333333,9.090909091,9.090909091,16.66666667,58.33333333,1.63,52.57,78.86,89.71,0,0,0,65.55555556,65.55555556,1,0.56,6.67,0,0,0,9,25.56,60,2,9.44,13.33,1,51.11,6.67,21.66666667,21.66666667,3,21.11,20,2,18.33,13.33,7,75,46.67,1,1.67,6.67,3,1.67,20,1,0.56,6.67,96.11111111,1.666666667,96.11111111,1.666666667
BRB20240,1ABRB009.44,NA,1,9/13/2021,Riffle,Fall,Piedmont,1,6.67,17,6.67,1,6.67,17,6.67,16,13.33,26.5,33.33,25.5,26.67,0,0,0,0,1,13.33,3.5,26.67,1,6.67,0,0,0,0,9.5,13.33,16,9,17,12.5,16,0,16.66666667,16,9,17,12.5,16,0,16.66666667,15,1,1,1,1,2,5,4,0,0,2,4,1,0,0,2,15,4,3,15,4,3,9,56.5,60,0,0,0,6,37,40,2,7,13.33,0,0,0,0,0,0,6,37,40,7,56,46.67,6,43.5,40,6.51,9,56.5,60,0,0,0,6,37,40,2,7,13.33,0,0,0,0,0,0,6,37,40,7,56,46.67,6,43.5,40,6.51,6.618369565,0,0,1,9.090909091,18.18181818,9.090909091,81.81818182,0,18.18181818,0,0,45.45454545,18.18181818,0,0,9.090909091,9.090909091,18.18181818,27.27272727,27.27272727,20,10,9.090909091,45.45454545,6.647065217,0,0,1,9.090909091,18.18181818,9.090909091,81.81818182,0,18.18181818,0,0,45.45454545,18.18181818,0,0,9.090909091,9.090909091,18.18181818,27.27272727,27.27272727,20,10,9.090909091,45.45454545,1.92,36.41,68.48,87.5,100,100,100,50.5,50.5,0,0,0,0,0,0,9,78,60,3,2.5,20,1,1,6.67,77.5,77.5,4,10.5,26.67,2,9.5,13.33,5,9.5,33.33,2,2.5,13.33,3,60.5,20,0,0,0,20,60.5,20,60.5
BRB3800,1ABRB015.43,NA,1,11/20/2012,Riffle,Fall,Piedmont,0,0,6.01,4.76,2.19,4.76,10.38,23.81,40.44,9.52,49.73,38.1,46.45,19.05,0,0,0,0,12.02,9.52,26.78,19.05,3.28,19.05,12.57,4.76,1.64,4.76,4.37,4.76,40.43715847,6.010928962,6.010928962,40.43715847,40.43715847,0,10,40.43715847,6.010928962,6.010928962,40.43715847,40.43715847,0,9.523809524,21,0,1,1,5,2,8,4,0,0,2,4,4,1,1,1,21,4,2,21,4,2,15,40.98,71.43,0,0,0,6,18.58,28.57,2,16.94,9.52,0,0,0,0,0,0,6,18.58,28.57,12,63.39,57.14,5,57.92,23.81,6.82,15,41.53,71.43,0,0,0,6,18.58,28.57,2,16.94,9.52,0,0,0,0,0,0,6,18.58,28.57,12,63.93,57.14,5,57.92,23.81,6.86,6.879558011,2,12.5,3,18.75,21.42857143,0,35.71428571,0,35.71428571,0,7.142857143,28.57142857,14.28571429,0,0,7.142857143,7.142857143,14.28571429,14.28571429,14.28571429,0,14.28571429,21.42857143,50,6.897900552,2,12.5,3,18.75,21.42857143,0,35.71428571,0,35.71428571,0,7.142857143,28.57142857,14.28571429,0,0,7.142857143,7.142857143,14.28571429,14.28571429,14.28571429,0,14.28571429,21.42857143,50,2.32,31.87,55.49,72.53,100,100,100,44.26229508,44.26229508,2,2.19,9.52,1,0.55,4.76,9,29.51,42.86,5,44.81,23.81,0,0,0,28.41530055,28.41530055,3,16.39,14.29,1,4.37,4.76,4,49.18,19.05,7,4.92,33.33,3,18.03,14.29,3,4.92,14.29,65.57377049,18.03278689,65.57377049,18.03278689
BRB20436,1ABRB015.43,NA,1,9/13/2021,Riffle,Fall,Piedmont,2.43,8.33,6.31,8.33,2.43,8.33,6.31,8.33,0,0,5.83,25,5.83,25,0,0,0,0,3.4,25,10.68,41.67,0,0,0,0,0,0,5.83,25,0,4.854368932,6.310679612,0,0,0,15.38461538,0,4.854368932,6.310679612,0,0,0,15.38461538,12,1,1,1,1,0,3,3,0,0,3,5,0,0,0,3,12,3,2,12,3,2,6,22.33,50,0,0,0,3,13.11,25,3,3.88,25,0,0,0,0,0,0,3,13.11,25,6,83.01,50,6,77.67,50,7.34,6,22.33,50,0,0,0,3,13.11,25,3,3.88,25,0,0,0,0,0,0,3,13.11,25,6,83.01,50,6,77.67,50,7.34,7.384228856,0,0,2,22.22222222,25,25,62.5,0,12.5,12.5,0,62.5,12.5,0,12.5,12.5,12.5,37.5,12.5,50,14.28571429,14.28571429,25,50,7.384228856,0,0,2,22.22222222,25,25,62.5,0,12.5,12.5,0,62.5,12.5,0,12.5,12.5,12.5,37.5,12.5,50,14.28571429,14.28571429,25,50,1.17,72.14,84.08,91.54,100,100,100,76.69902913,76.69902913,0,0,0,0,0,0,6,83.01,50,2,2.91,16.67,1,2.43,8.33,82.03883495,82.03883495,4,7.28,33.33,2,4.37,16.67,2,7.28,16.67,0,0,0,5,79.13,41.67,0,0,0,14.5631068,79.12621359,14.5631068,79.12621359
BRU19552,1ABRU037.52,NA,1,8/17/2020,Riffle,Fall,Piedmont,0.55,4.55,62.98,4.55,1.1,9.09,71.82,27.27,1.1,9.09,8.29,22.73,8.29,22.73,0,0,0,0,2.21,4.55,7.73,22.73,0,0,3.87,4.55,2.21,9.09,4.97,4.55,1.104972376,7.182320442,62.98342541,6.629834254,0.552486188,8.695652174,26.08695652,1.104972376,7.182320442,62.98342541,6.629834254,0.552486188,8.695652174,26.08695652,22,1,1,2,6,2,5,5,0,0,1,5,0,1,2,1,22,5,0,22,5,0,16,82.87,72.73,0,0,0,11,13.26,50,3,7.18,13.64,0,0,0,0,0,0,11,13.26,50,6,72.93,27.27,4,10.5,18.18,5.99,16,82.87,72.73,0,0,0,11,13.26,50,3,7.18,13.64,0,0,0,1,0.55,4.55,10,12.71,45.45,6,72.93,27.27,4,10.5,18.18,5.98,6.407757576,6,33.33333333,2,11.11111111,50,12.5,25,12.5,50,6.25,18.75,12.5,56.25,6.25,18.75,0,18.75,18.75,37.5,18.75,21.42857143,21.42857143,43.75,18.75,6.404121212,6,33.33333333,2,11.11111111,50,12.5,25,12.5,50,6.25,18.75,12.5,56.25,6.25,18.75,0,18.75,18.75,37.5,18.75,21.42857143,21.42857143,43.75,18.75,1.62,64.77,73.86,81.25,100,100,100,67.40331492,67.40331492,5,11.6,22.73,0,0,0,9,16.02,40.91,1,0.55,4.55,2,1.1,9.09,16.02209945,16.02209945,1,4.42,4.55,1,4.42,4.55,7,10.5,31.82,6,9.94,27.27,4,5.52,18.18,2,2.76,9.09,14.91712707,5.524861878,14.91712707,5.524861878
ABS8894,1ABSC000.45,NA,1,10/24/2016,Riffle,Fall,Piedmont,33.17,15.38,2.97,7.69,33.17,15.38,12.87,23.08,3.96,15.38,23.76,38.46,23.76,38.46,0,0,0,0,0,0,34.16,30.77,0,0,0.5,7.69,0,0,19.8,23.08,3.96039604,7.425742574,2.97029703,4.455445545,0.495049505,0,25,3.96039604,7.425742574,2.97029703,4.455445545,0.495049505,0,25,13,2,1,2,3,2,5,5,0,0,0,4,0,1,0,3,13,5,1,13,5,1,8,71.78,61.54,0,0,0,3,1.49,23.08,2,7.43,15.38,0,0,0,0,0,0,3,1.49,23.08,7,90.59,53.85,4,27.72,30.77,6.43,8,71.78,61.54,0,0,0,3,1.49,23.08,2,7.43,15.38,0,0,0,0,0,0,3,1.49,23.08,7,90.59,53.85,4,27.72,30.77,6.43,6.484577114,0,0,2,22.22222222,33.33333333,0,33.33333333,0,22.22222222,0,11.11111111,22.22222222,22.22222222,0,11.11111111,33.33333333,0,33.33333333,0,11.11111111,0,11.11111111,11.11111111,33.33333333,6.460497512,0,0,2,22.22222222,33.33333333,0,33.33333333,0,22.22222222,0,11.11111111,22.22222222,22.22222222,0,11.11111111,33.33333333,0,33.33333333,0,11.11111111,0,11.11111111,11.11111111,33.33333333,1.8,32.67,74.26,89.11,100,100,100,61.88118812,61.88118812,1,1.98,7.69,0,0,0,6,57.43,46.15,0,0,0,3,36.63,23.08,37.12871287,37.12871287,3,27.23,23.08,2,19.31,15.38,5,37.62,38.46,0,0,0,3,30.2,23.08,1,1.98,7.69,64.85148515,30.1980198,64.85148515,30.1980198
BUL6255,1ABUL025.94,Ref,1,9/16/2014,Riffle,Fall,Piedmont,0,0,10.63,5.88,0,0,11.11,11.76,22.71,11.76,58.45,35.29,57.49,29.41,0,0,0,0,0.97,11.76,1.93,17.65,0.97,5.88,0,0,0,0,34.78,17.65,22.70531401,34.7826087,10.62801932,30.43478261,11.5942029,0,22.22222222,22.70531401,34.7826087,10.62801932,30.43478261,11.5942029,0,22.22222222,17,0,1,0,2,2,6,5,0,0,2,3,1,0,0,3,17,5,3,17,5,3,13,67.63,76.47,0,0,0,7,39.13,41.18,2,25.6,11.76,0,0,0,0,0,0,7,39.13,41.18,8,35.27,47.06,4,32.37,23.53,6.32,13,67.63,76.47,0,0,0,7,39.13,41.18,2,25.6,11.76,0,0,0,0,0,0,7,39.13,41.18,8,35.27,47.06,4,32.37,23.53,6.32,6.229408867,1,7.142857143,1,7.142857143,35.71428571,0,57.14285714,0,21.42857143,0,7.142857143,28.57142857,28.57142857,0,7.142857143,21.42857143,7.142857143,21.42857143,35.71428571,14.28571429,15.38461538,0,28.57142857,35.71428571,6.342118227,1,7.142857143,1,7.142857143,35.71428571,0,57.14285714,0,21.42857143,0,7.142857143,28.57142857,28.57142857,0,7.142857143,21.42857143,7.142857143,21.42857143,35.71428571,14.28571429,15.38461538,0,28.57142857,35.71428571,2.16,25.62,57.14,77.34,100,100,100,44.44444444,44.44444444,0,0,0,0,0,0,10,61.35,58.82,3,4.35,17.65,2,22.71,11.76,60.86956522,60.86956522,6,44.44,35.29,2,31.4,11.76,4,13.04,23.53,3,2.9,17.65,3,28.99,17.65,0,0,0,57.48792271,28.98550725,57.48792271,28.98550725
BUL7662,1ABUL025.94,Ref,1,10/9/2015,Riffle,Fall,Piedmont,0,0,8.78,4.35,0,0,10.24,13.04,17.07,21.74,49.76,39.13,49.27,34.78,0,0,0,0,1.46,4.35,2.44,8.7,0.49,4.35,0,0,0,0,32.2,13.04,17.07317073,32.19512195,8.780487805,35.12195122,16.58536585,0,26.08695652,17.07317073,32.19512195,8.780487805,35.12195122,16.58536585,0,26.08695652,23,0,1,0,3,5,9,8,0,0,1,2,1,0,0,3,23,8,5,23,8,5,19,68.29,82.61,0,0,0,11,53.66,47.83,2,15.61,8.7,0,0,0,0,0,0,11,53.66,47.83,10,30.73,43.48,4,31.71,17.39,6.12,19,68.29,82.61,0,0,0,11,53.66,47.83,2,15.61,8.7,0,0,0,0,0,0,11,53.66,47.83,10,30.73,43.48,4,31.71,17.39,6.12,6.056292683,2,10,2,10,35,0,50,0,25,0,15,25,30,0,15,20,5,10,25,10,10.52631579,0,30,35,6.118536585,2,10,2,10,35,0,50,0,25,0,15,25,30,0,15,20,5,10,25,10,10.52631579,0,30,35,2.34,16.59,48.78,75.61,100,100,100,33.17073171,33.17073171,1,0.98,4.35,0,0,0,15,57.56,65.22,3,18.54,13.04,2,13.17,8.7,57.56097561,57.56097561,4,29.76,17.39,2,15.61,8.7,6,3.9,26.09,4,3.41,17.39,6,52.68,26.09,2,1.46,8.7,33.65853659,52.68292683,33.65853659,52.68292683
CAA12207,1ACAA001.18,Int,1,9/24/2019,Riffle,Fall,Piedmont,0,0,17.54,7.14,0,0,18.48,14.29,26.07,21.43,74.41,71.43,73.46,57.14,0,0,0,0,0,0,0,0,0.95,14.29,0,0,0,0,47.39,35.71,26.06635071,40.75829384,17.53554502,28.90995261,24.64454976,0,35.29411765,26.06635071,40.75829384,17.53554502,28.90995261,24.64454976,0,35.29411765,14,0,1,0,2,3,10,8,0,0,0,0,2,0,0,5,14,8,1,14,8,1,11,60.66,78.57,0,0,0,5,32.7,35.71,1,32.23,7.14,0,0,0,0,0,0,5,32.7,35.71,8,35.07,57.14,3,39.34,21.43,6.61,11,60.66,78.57,0,0,0,5,32.7,35.71,1,32.23,7.14,0,0,0,0,0,0,5,32.7,35.71,8,35.07,57.14,3,39.34,21.43,6.61,6.589543147,0,0,1,8.333333333,58.33333333,0,66.66666667,0,16.66666667,0,8.333333333,33.33333333,25,0,8.333333333,33.33333333,0,16.66666667,33.33333333,0,18.18181818,0,16.66666667,33.33333333,6.709137056,0,0,1,8.333333333,58.33333333,0,66.66666667,0,16.66666667,0,8.333333333,33.33333333,25,0,8.333333333,33.33333333,0,16.66666667,33.33333333,0,18.18181818,0,16.66666667,33.33333333,1.92,34.52,66.5,85.79,100,100,100,49.76303318,49.76303318,1,0.47,7.14,0,0,0,10,69.19,71.43,0,0,0,2,12.8,14.29,62.55924171,62.55924171,4,57.35,28.57,3,45.97,21.43,2,3.32,14.29,3,1.42,21.43,4,20.38,28.57,0,0,0,60.66350711,20.37914692,60.66350711,20.37914692
CAA19548,1ACAA001.18,Int,1,9/18/2020,Riffle,Fall,Piedmont,0,0,61.82,7.14,0,0,65.45,21.43,5.45,21.43,31.36,50,31.36,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.91,28.57,5.454545455,22.72727273,61.81818182,6.363636364,4.545454545,0,35.29411765,5.454545455,22.72727273,61.81818182,6.363636364,4.545454545,0,35.29411765,14,0,1,0,3,3,7,7,0,0,0,0,0,0,0,4,14,7,3,14,7,3,9,81.36,64.29,0,0,0,4,15,28.57,1,12.73,7.14,0,0,0,0,0,0,4,15,28.57,9,72.27,64.29,5,18.64,35.71,6.51,9,81.36,64.29,0,0,0,4,15,28.57,1,12.73,7.14,0,0,0,0,0,0,4,15,28.57,9,72.27,64.29,5,18.64,35.71,6.51,6.5784,0,0,1,9.090909091,54.54545455,0,63.63636364,0,18.18181818,0,0,36.36363636,27.27272727,0,0,36.36363636,9.090909091,27.27272727,27.27272727,9.090909091,18.18181818,0,27.27272727,36.36363636,6.6246,0,0,1,9.090909091,54.54545455,0,63.63636364,0,18.18181818,0,0,36.36363636,27.27272727,0,0,36.36363636,9.090909091,27.27272727,27.27272727,9.090909091,18.18181818,0,27.27272727,36.36363636,1.24,68,85.5,91,100,100,100,74.54545455,74.54545455,0,0,0,0,0,0,11,35.45,78.57,0,0,0,2,2.73,14.29,31.81818182,31.81818182,5,26.36,35.71,3,24.09,21.43,3,4.55,21.43,0,0,0,5,7.27,35.71,0,0,0,30.90909091,7.272727273,30.90909091,7.272727273
CAA20457,1ACAA002.28,NA,1,11/18/2021,Riffle,Fall,Piedmont,0,0,34.85,5,0,0,36.87,20,19.7,15,46.97,40,46.46,35,0,0,0.51,5,3.03,10,5.05,20,0.51,5,0,0,0,0,26.77,20,19.6969697,26.26262626,34.84848485,20.2020202,19.6969697,0,22.72727273,19.6969697,26.26262626,34.84848485,20.2020202,19.6969697,0,22.72727273,20,0,1,0,4,3,8,7,0,1,2,4,1,0,0,4,20,7,3,20,7,3,13,73.23,65,0,0,0,7,24.75,35,3,24.24,15,0,0,0,0,0,0,7,24.75,35,10,51.01,50,7,26.77,35,6.48,13,73.23,65,0,0,0,7,24.75,35,3,24.24,15,0,0,0,0,0,0,7,24.75,35,10,51.01,50,7,26.77,35,6.48,6.473227513,1,5.882352941,2,11.76470588,37.5,6.25,56.25,0,25,0,6.25,31.25,18.75,0,12.5,18.75,0,25,25,18.75,6.25,6.25,12.5,43.75,6.568677249,1,5.882352941,2,11.76470588,37.5,6.25,56.25,0,25,0,6.25,31.25,18.75,0,12.5,18.75,0,25,25,18.75,6.25,6.25,12.5,43.75,2.01,36.51,68.78,84.13,100,100,100,56.06060606,56.06060606,2,1.52,10,0,0,0,11,52.02,55,2,3.54,10,1,5.56,5,51.01010101,51.01010101,6,32.83,30,3,24.24,15,4,3.54,20,2,1.01,10,5,26.26,25,1,1.01,5,36.36363636,26.26262626,36.36363636,26.26262626
CAA2732,1ACAA007.34,NA,1,9/29/2011,Riffle,Fall,Piedmont,0,0,2.15,4,2.15,4,4.3,8,6.45,12,72.04,56,71.51,52,0,0,1.08,4,0,0,3.76,12,0.54,4,0,0,32.8,16,32.26,24,6.451612903,61.82795699,2.150537634,41.39784946,5.376344086,19.23076923,42.30769231,6.451612903,61.82795699,2.150537634,41.39784946,5.376344086,23.07692308,42.30769231,25,0,1,1,2,3,14,13,0,1,0,3,1,0,4,6,25,13,2,25,13,2,22,73.66,88,0,0,0,15,55.91,60,1,17.74,4,0,0,0,2,11.29,8,13,44.62,52,9,26.34,36,3,26.34,12,5.64,21,64.52,84,1,9.14,4,15,55.91,60,1,17.74,4,0,0,0,2,11.29,8,13,44.62,52,9,26.34,36,3,26.34,12,5.53,5.641371429,8,38.0952381,1,4.761904762,60,0,35,5,45,0,40,10,55,0,15,10,25,5,45,5,20,0,45,15,5.590514286,8,38.0952381,1,4.761904762,60,0,35,5,45,0,40,10,55,0,15,10,25,5,45,5,20,0,45,15,2.8,18.86,44,54.29,100,100,100,32.25806452,32.25806452,2,2.69,8,0,0,0,17,87.1,68,0,0,0,2,4.3,8,83.87096774,83.87096774,5,31.72,20,5,31.72,20,4,6.99,16,4,26.88,16,6,17.2,24,3,12.9,12,38.70967742,17.20430108,38.70967742,17.20430108
