BENSAMPID,StationID,RefStress,RepNum,CollectionDate,Gradient,Season,BioRegion,AMPHPIND,AMPHPTAX,CHIRPIND,CHIRPTAX,CRUSPIND,CRUSPTAX,DIPTPIND,DIPTPTAX,EPHEPIND,EPHEPTAX,EPOTPIND,EPOTPTAX,EPT_PIND,EPT_PTAX,HEMIPIND,HEMIPTAX,MITEPIND,MITEPTAX,MOLLPIND,MOLLPTAX,NOINPIND,NOINPTAX,ODONPIND,ODONPTAX,OLLEPIND,OLLEPTAX,PLECPIND,PLECPTAX,TRICPIND,TRICPTAX,%Ephem,%PT - Hydropsychidae,%Chiro,%EPT-H+C,%Ephem-B,%EPT45,%EPT65,gregTol_%Ephem,gregTol_%PT - Hydropsychidae,gregTol_%Chiro,gregTol_%EPT-H+C,gregTol_%Ephem-B,gregTol_%EPT45,gregTol_%EPT65,TOTLNTAX,AMPHNTAX,CHIRNTAX,CRUSNTAX,DIPTNTAX,EPHENTAX,EPOTNTAX,EPT_NTAX,HEMINTAX,MITENTAX,MOLLNTAX,NOINNTAX,ODONNTAX,OLLENTAX,PLECNTAX,TRICNTAX,Genus Total Taxa,Genus EPT Taxa,Elmid,gregTol_Genus Total Taxa,gregTol_Genus EPT Taxa,gregTol_Elmid,FACLNTAX,FACLPIND,FACLPTAX,INTLNTAX,INTLPIND,INTLPTAX,NTOLNTAX,NTOLPIND,NTOLPTAX,STOLNTAX,STOLPIND,STOLPTAX,TL01NTAX,TL01PIND,TL01PTAX,TL23NTAX,TL23PIND,TL23PTAX,TL45NTAX,TL45PIND,TL45PTAX,TL67NTAX,TL67PIND,TL67PTAX,TOLRNTAX,TOLRPIND,TOLRPTAX,WTD_TV,gregTol_FACLNTAX,gregTol_FACLPIND,gregTol_FACLPTAX,gregTol_INTLNTAX,gregTol_INTLPIND,gregTol_INTLPTAX,gregTol_NTOLNTAX,gregTol_NTOLPIND,gregTol_NTOLPTAX,gregTol_STOLNTAX,gregTol_STOLPIND,gregTol_STOLPTAX,gregTol_TL01NTAX,gregTol_TL01PIND,gregTol_TL01PTAX,gregTol_TL23NTAX,gregTol_TL23PIND,gregTol_TL23PTAX,gregTol_TL45NTAX,gregTol_TL45PIND,gregTol_TL45PTAX,gregTol_TL67NTAX,gregTol_TL67PIND,gregTol_TL67PTAX,gregTol_TOLRNTAX,gregTol_TOLRPIND,gregTol_TOLRPTAX,gregTol_WTD_TV,Genus HBI,BCGatt2&3,%BCGatt2&3,BCGatt5,%BCGatt5,%BCG_DO_att2&3,%BCG_DO_att5,%BCG_Acidity_att2&3,%BCG_Acidity_att5,%BCG_Alkalinity_att2&3,%BCG_Alkalinity_att5,%BCG_spCond_att2&3,%BCG_spCond_att5,%BCG_Chloride_att2&3,%BCG_Chloride_att5,%BCG_Sulfate_att2&3,%BCG_Sulfate_att5,%BCG_TNTP_att2&3,%BCG_TNTP_att5,%BCG_totHab_att2&3,%BCG_totHab_att5,%BCG_RBS_att2&3,%BCG_RBS_att5,%BCG_pctIMP_att2&3,%BCG_pctIMP_att5,gregTol_Genus HBI,gregTol_BCGatt2&3,gregTol_%BCGatt2&3,gregTol_BCGatt5,gregTol_%BCGatt5,gregTol_%BCG_DO_att2&3,gregTol_%BCG_DO_att5,gregTol_%BCG_Acidity_att2&3,gregTol_%BCG_Acidity_att5,gregTol_%BCG_Alkalinity_att2&3,gregTol_%BCG_Alkalinity_att5,gregTol_%BCG_spCond_att2&3,gregTol_%BCG_spCond_att5,gregTol_%BCG_Chloride_att2&3,gregTol_%BCG_Chloride_att5,gregTol_%BCG_Sulfate_att2&3,gregTol_%BCG_Sulfate_att5,gregTol_%BCG_TNTP_att2&3,gregTol_%BCG_TNTP_att5,gregTol_%BCG_totHab_att2&3,gregTol_%BCG_totHab_att5,gregTol_%BCG_RBS_att2&3,gregTol_%BCG_RBS_att5,gregTol_%BCG_pctIMP_att2&3,gregTol_%BCG_pctIMP_att5,HPRIME,DOM1PIND,DOM3PIND,DOM5PIND,CHIRDOM1PIND,CHIRDOM3PIND,CHIRDOM5PIND,Genus %2 Dominant,gregTol_Genus %2 Dominant,BURRNTAX,BURRPIND,BURRPTAX,CLMBNTAX,CLMBPIND,CLMBPTAX,CLNGNTAX,CLNGPIND,CLNGPTAX,SPWLNTAX,SPWLPIND,SPWLPTAX,SWIMNTAX,SWIMPIND,SWIMPTAX,%Clinger-HS,gregTol_%Clinger-HS,COFINTAX,COFIPIND,COFIPTAX,COFITRICNTAX,COFITRICPIND,COFITRICPTAX,COGANTAX,COGAPIND,COGAPTAX,PREDNTAX,PREDPIND,PREDPTAX,SCRPNTAX,SCRPPIND,SCRPPTAX,SHRDNTAX,SHRDPIND,SHRDPTAX,%Collector,%GenusScraper,gregTol_%Collector,gregTol_%GenusScraper
NTWCTRO31,5ANTW016.45,NA,1,5/28/2014,MACS,Spring,Coast,43.35,6.67,15.76,6.67,46.31,13.33,16.75,13.33,0,0,1.97,13.33,0.99,13.33,1.48,6.67,0,0,28.08,40,78.82,60,0.99,0,3.45,0,0,0,0.99,13.33,0,0.985221675,15.7635468,0.985221675,0,0,10.52631579,0,0.985221675,15.7635468,0.985221675,0,0,10,15,1,1,2,2,0,2,2,1,0,6,9,0,0,0,2,15,2,0,15,2,0,8,22.17,53.33,0,0,0,5,4.43,33.33,4,30.05,26.67,0,0,0,0,0,0,5,4.43,33.33,6,65.02,40,7,77.34,46.67,7.53,8,22.66,53.33,0,0,0,5,4.43,33.33,4,30.05,26.67,0,0,0,0,0,0,5,4.43,33.33,6,65.52,40,7,77.34,46.67,7.57,7.529125683,0,0,3,25,0,50,33.33333333,8.333333333,66.66666667,8.333333333,25,25,33.33333333,0,41.66666667,0,0,30,0,50,0,22.22222222,16.66666667,25,7.556994536,0,0,3,25,0,50,33.33333333,8.333333333,66.66666667,8.333333333,25,25,33.33333333,0,41.66666667,0,0,30,0,50,0,22.22222222,16.66666667,25,1.68,42.08,83.61,90.16,100,100,100,59.60591133,59.60591133,1,0.99,6.67,2,1.48,13.33,1,0.99,6.67,3,4.93,20,3,45.81,20,0.985221675,0.985221675,2,1.97,13.33,0,0,0,3,50.25,20,4,4.93,26.67,4,26.11,26.67,1,0.49,6.67,52.21674877,26.10837438,52.21674877,26.10837438
NTWCTRO32,5ANTW016.45,NA,1,10/10/2014,MACS,Fall,Coast,6.15,5.56,29.61,5.56,8.94,16.67,31.84,11.11,2.79,5.56,7.26,16.67,5.59,11.11,2.79,5.56,7.26,5.56,26.26,27.78,56.98,55.56,1.68,5.56,9.5,0,0,0,2.79,5.56,2.793296089,2.793296089,29.60893855,5.586592179,0,0,10,2.793296089,2.793296089,29.60893855,5.586592179,0,5,10,18,1,1,3,2,1,3,2,1,1,5,10,1,0,0,1,18,2,1,18,2,1,12,69.83,66.67,0,0,0,7,26.26,38.89,3,20.11,16.67,0,0,0,0,0,0,7,26.26,38.89,8,53.63,44.44,6,30.17,33.33,6.58,12,69.83,66.67,0,0,0,7,26.26,38.89,3,20.11,16.67,0,0,0,0,0,0,7,26.26,38.89,8,53.63,44.44,6,30.17,33.33,6.58,6.319444444,1,6.666666667,2,13.33333333,8.333333333,33.33333333,50,8.333333333,66.66666667,0,16.66666667,16.66666667,33.33333333,0,25,0,0,18.18181818,8.333333333,41.66666667,0,0,0,16.66666667,6.366358025,1,6.666666667,2,13.33333333,8.333333333,33.33333333,50,8.333333333,66.66666667,0,16.66666667,16.66666667,33.33333333,0,25,0,0,18.18181818,8.333333333,41.66666667,0,0,0,16.66666667,2.34,32.72,53.09,67.9,100,100,100,40.22346369,40.22346369,1,2.23,5.56,2,4.47,11.11,3,5.03,16.67,3,5.59,16.67,3,11.73,16.67,5.027932961,5.027932961,2,3.91,11.11,0,0,0,5,25.14,27.78,4,10.06,22.22,4,22.91,22.22,0,0,0,29.05027933,22.90502793,29.05027933,22.90502793
NTWCTRO33,5ANTW016.45,NA,1,4/9/2015,MACS,Spring,Coast,15.18,5.56,12.57,5.56,20.42,11.11,13.09,5.56,46.07,16.67,52.36,44.44,51.31,33.33,0.52,5.56,1.57,5.56,10.47,16.67,34.03,44.44,1.05,11.11,0.52,5.56,0.52,5.56,4.71,11.11,46.07329843,5.235602094,12.56544503,46.07329843,2.617801047,11.11111111,38.88888889,46.07329843,5.235602094,12.56544503,46.07329843,2.617801047,10.52631579,36.84210526,18,1,1,2,1,3,8,6,1,1,3,8,2,1,1,2,18,6,0,18,6,0,12,72.77,66.67,0,0,0,6,12.57,33.33,3,5.76,16.67,0,0,0,0,0,0,6,12.57,33.33,8,80.63,44.44,5,26.18,27.78,6.36,13,73.3,72.22,0,0,0,6,12.57,33.33,3,5.76,16.67,0,0,0,0,0,0,6,12.57,33.33,9,81.15,50,5,26.18,27.78,6.4,6.456448087,2,12.5,3,18.75,15.38461538,38.46153846,30.76923077,7.692307692,76.92307692,0,38.46153846,15.38461538,46.15384615,0,38.46153846,0,8.333333333,16.66666667,15.38461538,38.46153846,0,18.18181818,23.07692308,15.38461538,6.465380435,2,12.5,3,18.75,15.38461538,38.46153846,30.76923077,7.692307692,76.92307692,0,38.46153846,15.38461538,46.15384615,0,38.46153846,0,8.333333333,16.66666667,15.38461538,38.46153846,0,18.18181818,23.07692308,15.38461538,1.96,41.85,70.65,80.98,100,100,100,55.4973822,55.4973822,0,0,0,3,5.24,16.67,3,2.09,16.67,1,5.24,5.56,4,61.26,22.22,2.094240838,2.094240838,0,0,0,0,0,0,6,67.54,33.33,4,2.09,22.22,4,10.99,22.22,1,4.19,5.56,67.53926702,10.9947644,67.53926702,10.9947644
NTWCTRO34,5ANTW016.45,NA,1,11/10/2015,MACS,Fall,Coast,5.46,8.7,2.19,4.35,7.65,13.04,3.28,13.04,7.1,8.7,12.02,17.39,12.02,17.39,7.65,8.7,1.09,4.35,40.98,21.74,51.91,47.83,0,0,1.64,4.35,0,0,4.92,8.7,7.103825137,4.918032787,2.18579235,7.650273224,4.918032787,4.761904762,19.04761905,7.103825137,4.918032787,2.18579235,7.650273224,4.918032787,9.523809524,19.04761905,23,2,1,3,3,2,4,4,2,1,5,11,0,1,0,2,23,4,0,23,4,0,12,51.37,52.17,0,0,0,8,46.99,34.78,6,39.89,26.09,0,0,0,0,0,0,8,46.99,34.78,7,12.02,30.43,9,47.54,39.13,6.61,12,51.37,52.17,0,0,0,8,46.99,34.78,6,39.89,26.09,0,0,0,0,0,0,8,46.99,34.78,7,12.02,30.43,9,47.54,39.13,6.6,6.565856354,1,5.555555556,5,27.77777778,0,47.05882353,23.52941176,17.64705882,76.47058824,5.882352941,35.29411765,23.52941176,35.29411765,5.882352941,43.75,0,7.142857143,28.57142857,0,43.75,0,36.36363636,25,25,6.676022099,1,5.555555556,5,27.77777778,0,47.05882353,23.52941176,17.64705882,76.47058824,5.882352941,35.29411765,23.52941176,35.29411765,5.882352941,43.75,0,7.142857143,28.57142857,0,43.75,0,36.36363636,25,25,2.47,24.04,53.01,66.12,100,100,100,43.71584699,43.71584699,2,1.09,8.7,3,1.64,13.04,0,0,0,2,8.2,8.7,7,44.26,30.43,0,0,1,6.01,4.35,0,0,0,7,16.94,30.43,4,32.24,17.39,4,34.97,17.39,4,6.01,17.39,22.95081967,34.9726776,22.95081967,34.9726776
NTWCTRO35,5ANTW016.45,NA,1,6/8/2016,MACS,Spring,Coast,39.42,13.64,7.69,4.55,42.31,22.73,8.17,9.09,2.4,13.64,6.25,22.73,6.25,22.73,0,0,0.48,4.55,25,31.82,85.1,63.64,0,0,17.31,4.55,0,0,3.85,9.09,2.403846154,3.846153846,7.692307692,4.807692308,0.961538462,0,19.04761905,2.403846154,3.846153846,7.692307692,4.807692308,0.961538462,0,19.04761905,22,3,1,5,2,3,5,5,0,1,7,14,0,1,0,2,22,5,0,22,5,0,13,36.06,59.09,0,0,0,6,22.6,27.27,4,23.08,18.18,0,0,0,0,0,0,6,22.6,27.27,11,53.85,50,8,63.46,36.36,7.27,13,36.06,59.09,0,0,0,6,22.6,27.27,4,23.08,18.18,0,0,0,0,0,0,6,22.6,27.27,11,53.85,50,8,63.46,36.36,7.27,7.308599034,1,5.555555556,5,27.77777778,13.33333333,46.66666667,33.33333333,6.666666667,53.33333333,6.666666667,13.33333333,26.66666667,20,6.666666667,40,0,0,26.66666667,6.666666667,40,8.333333333,33.33333333,13.33333333,40,7.308115942,1,5.555555556,5,27.77777778,13.33333333,46.66666667,33.33333333,6.666666667,53.33333333,6.666666667,13.33333333,26.66666667,20,6.666666667,40,0,0,26.66666667,6.666666667,40,8.333333333,33.33333333,13.33333333,40,2.1,37.98,67.79,81.25,100,100,100,55.28846154,55.28846154,2,0.96,9.09,2,3.85,9.09,2,0.96,9.09,3,7.69,13.64,5,41.35,22.73,0.961538462,0.961538462,1,5.77,4.55,0,0,0,8,60.58,36.36,3,2.88,13.64,6,19.23,27.27,1,1.92,4.55,66.34615385,19.23076923,66.34615385,19.23076923
NTWCTRO36,5ANTW016.45,NA,1,11/2/2016,MACS,Fall,Coast,5.29,8,32.28,4,7.94,20,32.8,8,3.7,8,8.99,28,5.29,20,3.7,4,4.76,4,37.04,20,53.44,52,3.7,8,1.59,4,0,0,1.59,12,3.703703704,1.587301587,32.27513228,4.761904762,3.703703704,4,20,3.703703704,1.587301587,32.27513228,4.761904762,3.703703704,4,20,25,2,1,5,2,2,7,5,1,1,5,13,2,1,0,3,25,5,1,25,5,1,16,66.14,64,0,0,0,5,14.29,20,5,26.98,20,0,0,0,0,0,0,5,14.29,20,14,58.2,56,8,33.33,32,6.73,16,66.14,64,0,0,0,5,14.29,20,5,26.98,20,0,0,0,1,1.06,4,4,13.23,16,14,58.2,56,8,33.33,32,6.73,6.694677419,0,0,5,23.80952381,0,40,33.33333333,6.666666667,60,6.666666667,13.33333333,33.33333333,20,0,26.66666667,0,0,28.57142857,0,46.66666667,0,25,13.33333333,26.66666667,6.757365591,0,0,5,23.80952381,0,40,33.33333333,6.666666667,60,6.666666667,13.33333333,33.33333333,20,0,26.66666667,0,0,28.57142857,0,46.66666667,0,25,13.33333333,26.66666667,2.38,32.62,59.36,69.52,100,100,100,48.67724868,48.67724868,3,3.7,12,3,4.23,12,3,6.35,12,3,2.65,12,4,10.05,16,6.349206349,6.349206349,2,1.59,8,1,0.53,4,9,14.81,36,6,8.99,24,4,35.98,16,1,0.53,4,16.4021164,35.97883598,16.4021164,35.97883598
NTWCTRO37,5ANTW016.45,NA,1,6/8/2017,MACS,Spring,Coast,60.99,9.09,5.49,4.55,63.19,18.18,6.04,9.09,2.75,22.73,7.14,45.45,6.04,36.36,2.2,4.55,2.75,4.55,16.48,18.18,84.62,40.91,1.1,9.09,2.2,0,0,0,3.3,13.64,2.747252747,3.296703297,5.494505495,5.494505495,2.197802198,0,20.83333333,2.747252747,3.296703297,5.494505495,5.494505495,2.197802198,0,20,22,2,1,4,2,5,10,8,1,1,4,9,2,0,0,3,22,8,0,22,8,0,14,26.37,63.64,0,0,0,6,12.09,27.27,3,10.99,13.64,0,0,0,0,0,0,6,12.09,27.27,12,76.37,54.55,7,73.08,31.82,7.3,15,26.92,68.18,0,0,0,6,12.09,27.27,3,10.99,13.64,0,0,0,0,0,0,6,12.09,27.27,13,76.92,59.09,7,73.08,31.82,7.33,7.279597701,0,0,2,10,17.64705882,35.29411765,41.17647059,5.882352941,47.05882353,0,23.52941176,29.41176471,29.41176471,0,35.29411765,11.76470588,0,18.75,11.76470588,29.41176471,7.692307692,15.38461538,23.52941176,29.41176471,7.315142857,0,0,2,10,17.64705882,35.29411765,41.17647059,5.882352941,47.05882353,0,23.52941176,29.41176471,29.41176471,0,35.29411765,11.76470588,0,18.75,11.76470588,29.41176471,7.692307692,15.38461538,23.52941176,29.41176471,1.66,61.14,75.43,84,100,100,100,65.93406593,65.93406593,0,0,0,2,2.75,9.09,4,3.85,18.18,6,3.3,27.27,4,63.74,18.18,3.846153846,3.846153846,1,0.55,4.55,0,0,0,7,65.38,31.82,3,5.49,13.64,6,17.58,27.27,1,0.55,4.55,65.93406593,17.58241758,65.93406593,17.58241758
NTWCTRO38,5ANTW016.45,NA,1,11/9/2017,MACS,Fall,Coast,0,0,40.98,4,2.73,8,45.36,12,10.38,20,14.21,36,14.21,36,0,0,1.09,4,31.69,20,37.16,40,0,0,1.09,4,0,0,3.83,16,10.38251366,3.825136612,40.98360656,6.010928962,9.836065574,11.53846154,38.46153846,10.38251366,3.825136612,40.98360656,6.010928962,9.836065574,11.53846154,38.46153846,25,0,1,2,3,5,9,9,0,1,5,10,0,1,0,4,25,9,2,25,9,2,19,74.86,76,0,0,0,11,27.32,44,4,19.13,16,0,0,0,0,0,0,11,27.32,44,10,53.55,40,6,25.14,24,6.4,19,74.86,76,0,0,0,11,27.32,44,4,19.13,16,0,0,0,1,1.64,4,10,25.68,40,10,53.55,40,6,25.14,24,6.39,6.529418605,1,5,6,30,6.25,25,31.25,12.5,62.5,6.25,25,18.75,25,0,37.5,0,6.25,18.75,0,25,0,21.42857143,25,18.75,6.526395349,1,5,6,30,6.25,25,31.25,12.5,62.5,6.25,25,18.75,25,0,37.5,0,6.25,18.75,0,25,0,21.42857143,25,18.75,2.08,43.6,71.51,77.91,100,100,100,57.37704918,57.37704918,3,5.46,12,2,2.19,8,5,6.01,20,2,4.37,8,4,9.29,16,6.010928962,6.010928962,3,3.28,12,1,0.55,4,10,16.94,40,3,6.01,12,5,30.05,20,2,1.64,8,20.21857923,30.05464481,20.21857923,30.05464481
NTWCTRO39,5ANTW016.45,NA,1,3/15/2018,MACS,Spring,Coast,4.42,5.88,37.57,5.88,7.18,17.65,42.54,11.76,35.91,23.53,37.57,29.41,37.57,29.41,0,0,1.1,5.88,6.63,17.65,18.78,47.06,0,0,3.87,5.88,0,0,1.66,5.88,35.91160221,1.657458564,37.56906077,7.182320442,9.944751381,17.64705882,29.41176471,35.91160221,1.657458564,37.56906077,7.182320442,9.944751381,17.64705882,29.41176471,17,1,1,3,2,4,5,5,0,1,3,8,0,1,0,1,17,5,1,17,5,1,10,82.32,58.82,0,0,0,6,39.78,35.29,3,6.08,17.65,0,0,0,0,0,0,6,39.78,35.29,7,52.49,41.18,6,16.02,35.29,6.03,10,82.32,58.82,0,0,0,6,39.78,35.29,3,6.08,17.65,0,0,0,1,0.55,5.88,5,39.23,29.41,7,52.49,41.18,6,16.02,35.29,6.02,6.208647059,2,15.38461538,4,30.76923077,18.18181818,45.45454545,27.27272727,9.090909091,63.63636364,0,18.18181818,27.27272727,36.36363636,9.090909091,36.36363636,0,9.090909091,27.27272727,9.090909091,45.45454545,0,22.22222222,27.27272727,27.27272727,6.202294118,2,15.38461538,4,30.76923077,18.18181818,45.45454545,27.27272727,9.090909091,63.63636364,0,18.18181818,27.27272727,36.36363636,9.090909091,36.36363636,0,9.090909091,27.27272727,9.090909091,45.45454545,0,22.22222222,27.27272727,27.27272727,1.9,39.31,71.68,80.92,100,100,100,63.5359116,63.5359116,1,4.97,5.88,1,1.66,5.88,2,1.1,11.76,1,0.55,5.88,5,40.33,29.41,1.104972376,1.104972376,0,0,0,0,0,0,8,45.3,47.06,1,4.97,5.88,4,7.18,23.53,1,1.66,5.88,45.3038674,7.182320442,45.3038674,7.182320442
NTWCTRO40,5ANTW016.45,NA,1,10/23/2018,MACS,Fall,Coast,10.64,4,29.26,4,11.7,8,30.85,12,11.17,24,18.62,44,16.49,32,5.85,4,13.83,4,16.49,20,44.68,40,2.13,12,2.13,4,0,0,5.32,8,11.17021277,5.319148936,29.25531915,13.29787234,9.042553191,4.166666667,29.16666667,11.17021277,5.319148936,29.25531915,13.29787234,9.042553191,4.166666667,29.16666667,25,1,1,2,3,6,11,8,1,1,5,10,3,1,0,2,25,8,0,25,8,0,16,70.21,64,0,0,0,8,12.77,32,5,16.49,20,0,0,0,0,0,0,8,12.77,32,11,69.68,44,8,28.72,32,6.55,16,70.21,64,0,0,0,8,12.77,32,5,16.49,20,0,0,0,0,0,0,8,12.77,32,11,69.68,44,8,28.72,32,6.54,6.51688172,2,9.523809524,3,14.28571429,17.64705882,29.41176471,41.17647059,0,47.05882353,5.882352941,29.41176471,23.52941176,41.17647059,0,41.17647059,0,0,25,17.64705882,35.29411765,0,26.66666667,23.52941176,29.41176471,6.615268817,2,9.523809524,3,14.28571429,17.64705882,29.41176471,41.17647059,0,47.05882353,5.882352941,29.41176471,23.52941176,41.17647059,0,41.17647059,0,0,25,17.64705882,35.29411765,0,26.66666667,23.52941176,29.41176471,2.48,29.41,54.01,66.31,100,100,100,43.08510638,43.08510638,3,7.45,12,3,5.85,12,3,4.79,12,3,2.13,12,5,20.21,20,4.787234043,4.787234043,1,1.06,4,0,0,0,8,23.4,32,7,11.7,28,5,16.49,20,1,3.19,4,24.46808511,16.4893617,24.46808511,16.4893617
NTWCTRO41,5ANTW016.45,NA,1,5/2/2019,MACS,Spring,Coast,32.31,5.56,9.74,5.56,32.82,11.11,9.74,5.56,1.03,11.11,3.08,16.67,1.03,11.11,2.56,5.56,1.03,5.56,48.72,33.33,83.59,61.11,2.05,5.56,0.51,5.56,0,0,0,0,1.025641026,0,9.743589744,1.025641026,1.025641026,0,5.555555556,1.025641026,0,9.743589744,1.025641026,1.025641026,0,5.555555556,18,1,1,2,1,2,3,2,1,1,6,11,1,1,0,0,18,2,0,18,2,0,12,23.59,66.67,0,0,0,6,6.15,33.33,4,43.59,22.22,0,0,0,0,0,0,6,6.15,33.33,8,50.26,44.44,6,76.41,33.33,7.57,12,23.59,66.67,0,0,0,6,6.15,33.33,4,43.59,22.22,0,0,0,0,0,0,6,6.15,33.33,8,50.26,44.44,6,76.41,33.33,7.57,7.522923077,0,0,3,18.75,7.692307692,38.46153846,38.46153846,7.692307692,53.84615385,7.692307692,23.07692308,23.07692308,30.76923077,0,38.46153846,0,0,30,0,38.46153846,0,25,15.38461538,38.46153846,7.566512821,0,0,3,18.75,7.692307692,38.46153846,38.46153846,7.692307692,53.84615385,7.692307692,23.07692308,23.07692308,30.76923077,0,38.46153846,0,0,30,0,38.46153846,0,25,15.38461538,38.46153846,1.8,36.41,78.46,86.15,100,100,100,68.71794872,68.71794872,0,0,0,1,2.05,5.56,2,4.1,11.11,3,2.05,16.67,3,35.38,16.67,4.102564103,4.102564103,2,1.54,11.11,0,0,0,3,33.33,16.67,4,5.64,22.22,5,47.69,27.78,0,0,0,34.87179487,47.69230769,34.87179487,47.69230769
NTWCTRO42,5ANTW016.45,NA,1,10/23/2019,MACS,Fall,Coast,7,8.33,31,4.17,10.5,16.67,31.5,8.33,11.5,12.5,15,25,13.5,20.83,11,4.17,2.5,4.17,20.5,25,39,54.17,1.5,4.17,1.5,4.17,0,0,2,8.33,11.5,2,31,13.5,2,0,20.83333333,11.5,2,31,13.5,2,4.166666667,20.83333333,24,2,1,4,2,3,6,5,1,1,6,13,1,1,0,2,24,5,0,24,5,0,15,68,62.5,0,0,0,7,26.5,29.17,5,22,20.83,0,0,0,0,0,0,7,26.5,29.17,11,51,45.83,8,31.5,33.33,6.56,15,68,62.5,0,0,0,7,26.5,29.17,5,22,20.83,0,0,0,0,0,0,7,26.5,29.17,11,51,45.83,8,31.5,33.33,6.54,6.40893401,0,0,5,25,0,41.17647059,29.41176471,5.882352941,58.82352941,5.882352941,29.41176471,23.52941176,35.29411765,5.882352941,41.17647059,0,0,26.66666667,5.882352941,41.17647059,0,23.07692308,11.76470588,29.41176471,6.580913706,0,0,5,25,0,41.17647059,29.41176471,5.882352941,58.82352941,5.882352941,29.41176471,23.52941176,35.29411765,5.882352941,41.17647059,0,0,26.66666667,5.882352941,41.17647059,0,23.07692308,11.76470588,29.41176471,2.49,31.31,52.02,64.65,100,100,100,42,42,2,2,8.33,3,3.5,12.5,3,4,12.5,2,4.5,8.33,5,30.5,20.83,4,4,1,2,4.17,0,0,0,8,27,33.33,5,17.5,20.83,6,19,25,2,1,8.33,29,19,29,19
NTW19966,5ANTW016.45,NA,1,12/3/2020,MACS,Fall,Coast,5,8.33,47.5,4.17,9,16.67,48.5,8.33,12.5,16.67,16.5,37.5,15,29.17,0,0,0.5,4.17,22.5,20.83,33,50,1.5,8.33,0.5,4.17,1.5,4.17,1,8.33,12.5,2.5,47.5,12,12.5,4.545454545,27.27272727,12.5,2.5,47.5,12,12.5,4.347826087,26.08695652,24,2,1,4,2,4,9,7,0,1,5,12,2,1,1,2,24,7,0,24,7,0,14,77,58.33,0,0,0,7,26.5,29.17,4,9.5,16.67,0,0,0,0,0,0,7,26.5,29.17,11,61,45.83,8,20,33.33,6.11,15,77.5,62.5,0,0,0,7,26.5,29.17,4,9.5,16.67,0,0,0,0,0,0,7,26.5,29.17,12,61.5,50,8,20,33.33,6.13,6.301391753,3,15.78947368,4,21.05263158,13.33333333,40,40,6.666666667,60,6.666666667,33.33333333,26.66666667,40,0,46.66666667,0,13.33333333,26.66666667,6.666666667,40,0,38.46153846,26.66666667,40,6.291641026,3,15.78947368,4,21.05263158,13.33333333,40,40,6.666666667,60,6.666666667,33.33333333,26.66666667,40,0,46.66666667,0,13.33333333,26.66666667,6.666666667,40,0,38.46153846,26.66666667,40,2.04,47.74,65.33,77.39,100,100,100,57.5,57.5,2,1.5,8.33,1,0.5,4.17,1,3,4.17,7,12,29.17,4,14.5,16.67,3,3,2,4.5,8.33,0,0,0,8,19,33.33,2,2,8.33,4,21,16.67,3,2.5,12.5,23.5,21,23.5,21
NTW20318,5ANTW016.45,NA,1,6/2/2021,MACS,Spring,Coast,24.14,10,13.79,5,36.45,20,15.76,10,1.48,10,3.94,25,2.96,20,0,0,3.45,5,37.93,30,80.3,65,0.99,5,0.99,5,0,0,1.48,10,1.477832512,1.477832512,13.79310345,1.477832512,0.492610837,0,20,1.477832512,1.477832512,13.79310345,1.477832512,0.492610837,0,20,20,2,1,4,2,2,5,4,0,1,6,13,1,1,0,2,20,4,0,20,4,0,11,36.95,55,0,0,0,7,18.23,35,6,25.62,30,0,0,0,0,0,0,7,18.23,35,7,55.67,35,9,62.56,45,7.14,11,36.95,55,0,0,0,7,18.23,35,6,25.62,30,0,0,0,0,0,0,7,18.23,35,7,55.67,35,9,62.56,45,7.14,7.171584158,1,5.882352941,5,29.41176471,13.33333333,46.66666667,40,13.33333333,53.33333333,6.666666667,13.33333333,33.33333333,26.66666667,13.33333333,33.33333333,0,6.666666667,40,6.666666667,53.33333333,0,27.27272727,13.33333333,40,7.171584158,1,5.882352941,5,29.41176471,13.33333333,46.66666667,40,13.33333333,53.33333333,6.666666667,13.33333333,33.33333333,26.66666667,13.33333333,33.33333333,0,6.666666667,40,6.666666667,53.33333333,0,27.27272727,13.33333333,40,2.27,23.76,57.92,76.73,100,100,100,43.84236453,43.84236453,1,1.97,5,3,1.97,15,1,0.49,5,3,20.2,15,3,25.12,15,0.492610837,0.492610837,2,8.87,10,0,0,0,6,38.92,30,3,3.94,15,5,29.56,25,1,0.49,5,47.78325123,29.55665025,47.78325123,29.55665025
