BENSAMPID,StationID,RefStress,RepNum,CollectionDate,Gradient,Season,BioRegion,AMPHPIND,AMPHPTAX,CHIRPIND,CHIRPTAX,CRUSPIND,CRUSPTAX,DIPTPIND,DIPTPTAX,EPHEPIND,EPHEPTAX,EPOTPIND,EPOTPTAX,EPT_PIND,EPT_PTAX,HEMIPIND,HEMIPTAX,MITEPIND,MITEPTAX,MOLLPIND,MOLLPTAX,NOINPIND,NOINPTAX,ODONPIND,ODONPTAX,OLLEPIND,OLLEPTAX,PLECPIND,PLECPTAX,TRICPIND,TRICPTAX,%Ephem,%PT - Hydropsychidae,%Chiro,%EPT-H+C,%Ephem-B,%EPT45,%EPT65,gregTol_%Ephem,gregTol_%PT - Hydropsychidae,gregTol_%Chiro,gregTol_%EPT-H+C,gregTol_%Ephem-B,gregTol_%EPT45,gregTol_%EPT65,TOTLNTAX,AMPHNTAX,CHIRNTAX,CRUSNTAX,DIPTNTAX,EPHENTAX,EPOTNTAX,EPT_NTAX,HEMINTAX,MITENTAX,MOLLNTAX,NOINNTAX,ODONNTAX,OLLENTAX,PLECNTAX,TRICNTAX,Genus Total Taxa,Genus EPT Taxa,Elmid,gregTol_Genus Total Taxa,gregTol_Genus EPT Taxa,gregTol_Elmid,FACLNTAX,FACLPIND,FACLPTAX,INTLNTAX,INTLPIND,INTLPTAX,NTOLNTAX,NTOLPIND,NTOLPTAX,STOLNTAX,STOLPIND,STOLPTAX,TL01NTAX,TL01PIND,TL01PTAX,TL23NTAX,TL23PIND,TL23PTAX,TL45NTAX,TL45PIND,TL45PTAX,TL67NTAX,TL67PIND,TL67PTAX,TOLRNTAX,TOLRPIND,TOLRPTAX,WTD_TV,gregTol_FACLNTAX,gregTol_FACLPIND,gregTol_FACLPTAX,gregTol_INTLNTAX,gregTol_INTLPIND,gregTol_INTLPTAX,gregTol_NTOLNTAX,gregTol_NTOLPIND,gregTol_NTOLPTAX,gregTol_STOLNTAX,gregTol_STOLPIND,gregTol_STOLPTAX,gregTol_TL01NTAX,gregTol_TL01PIND,gregTol_TL01PTAX,gregTol_TL23NTAX,gregTol_TL23PIND,gregTol_TL23PTAX,gregTol_TL45NTAX,gregTol_TL45PIND,gregTol_TL45PTAX,gregTol_TL67NTAX,gregTol_TL67PIND,gregTol_TL67PTAX,gregTol_TOLRNTAX,gregTol_TOLRPIND,gregTol_TOLRPTAX,gregTol_WTD_TV,Genus HBI,BCGatt2&3,%BCGatt2&3,BCGatt5,%BCGatt5,%BCG_DO_att2&3,%BCG_DO_att5,%BCG_Acidity_att2&3,%BCG_Acidity_att5,%BCG_Alkalinity_att2&3,%BCG_Alkalinity_att5,%BCG_spCond_att2&3,%BCG_spCond_att5,%BCG_Chloride_att2&3,%BCG_Chloride_att5,%BCG_Sulfate_att2&3,%BCG_Sulfate_att5,%BCG_TNTP_att2&3,%BCG_TNTP_att5,%BCG_totHab_att2&3,%BCG_totHab_att5,%BCG_RBS_att2&3,%BCG_RBS_att5,%BCG_pctIMP_att2&3,%BCG_pctIMP_att5,gregTol_Genus HBI,gregTol_BCGatt2&3,gregTol_%BCGatt2&3,gregTol_BCGatt5,gregTol_%BCGatt5,gregTol_%BCG_DO_att2&3,gregTol_%BCG_DO_att5,gregTol_%BCG_Acidity_att2&3,gregTol_%BCG_Acidity_att5,gregTol_%BCG_Alkalinity_att2&3,gregTol_%BCG_Alkalinity_att5,gregTol_%BCG_spCond_att2&3,gregTol_%BCG_spCond_att5,gregTol_%BCG_Chloride_att2&3,gregTol_%BCG_Chloride_att5,gregTol_%BCG_Sulfate_att2&3,gregTol_%BCG_Sulfate_att5,gregTol_%BCG_TNTP_att2&3,gregTol_%BCG_TNTP_att5,gregTol_%BCG_totHab_att2&3,gregTol_%BCG_totHab_att5,gregTol_%BCG_RBS_att2&3,gregTol_%BCG_RBS_att5,gregTol_%BCG_pctIMP_att2&3,gregTol_%BCG_pctIMP_att5,HPRIME,DOM1PIND,DOM3PIND,DOM5PIND,CHIRDOM1PIND,CHIRDOM3PIND,CHIRDOM5PIND,Genus %2 Dominant,gregTol_Genus %2 Dominant,BURRNTAX,BURRPIND,BURRPTAX,CLMBNTAX,CLMBPIND,CLMBPTAX,CLNGNTAX,CLNGPIND,CLNGPTAX,SPWLNTAX,SPWLPIND,SPWLPTAX,SWIMNTAX,SWIMPIND,SWIMPTAX,%Clinger-HS,gregTol_%Clinger-HS,COFINTAX,COFIPIND,COFIPTAX,COFITRICNTAX,COFITRICPIND,COFITRICPTAX,COGANTAX,COGAPIND,COGAPTAX,PREDNTAX,PREDPIND,PREDPTAX,SCRPNTAX,SCRPPIND,SCRPPTAX,SHRDNTAX,SHRDPIND,SHRDPTAX,%Collector,%GenusScraper,gregTol_%Collector,gregTol_%GenusScraper
POH9703,3-POH003.67,Str,1,5/10/2017,Riffle,Spring,Piedmont,0,0,1.62,3.7,1.08,3.7,8.65,14.81,57.84,29.63,82.7,62.96,81.62,59.26,0,0,0,0,0,0,1.08,3.7,1.08,3.7,0,0,4.86,18.52,18.92,11.11,57.83783784,23.24324324,1.621621622,80.54054054,47.56756757,28.57142857,57.14285714,57.83783784,23.24324324,1.621621622,80.54054054,47.56756757,28.57142857,57.14285714,27,0,1,1,4,8,17,16,0,0,0,1,1,0,5,3,27,16,3,27,16,3,23,90.81,85.19,1,1.62,3.7,19,87.57,70.37,0,0,0,0,0,0,2,22.16,7.41,17,65.41,62.96,8,12.43,29.63,3,7.57,11.11,4.5,22,70.27,81.48,2,22.16,7.41,19,87.57,70.37,0,0,0,1,1.62,3.7,1,20.54,3.7,17,65.41,62.96,8,12.43,29.63,3,7.57,11.11,4.28,4.503478261,13,52,0,0,80,0,44,4,44,0,44,4,72,0,20,16,28,4,68,4,24,0,68,4,4.274782609,13,52,0,0,80,0,44,4,44,0,44,4,72,0,20,16,28,4,68,4,24,0,68,4,2.4,23.91,62.5,74.46,100,100,100,44.32432432,44.32432432,2,1.62,7.41,0,0,0,17,83.78,62.96,3,1.62,11.11,3,10.27,11.11,77.2972973,77.2972973,3,24.32,11.11,2,18.38,7.41,6,36.22,22.22,7,8.11,25.93,7,27.57,25.93,2,1.08,7.41,60.54054054,27.56756757,60.54054054,27.56756757
POH10242,3-POH003.67,Str,1,11/2/2017,Riffle,Fall,Piedmont,0.56,3.7,31.67,3.7,1.11,7.41,36.11,11.11,4.44,7.41,45.56,51.85,45,48.15,0,0,0,0,0,0,3.89,11.11,0.56,3.7,2.78,3.7,20.56,14.81,20,25.93,4.444444444,39.44444444,31.66666667,33.88888889,4.444444444,18.51851852,40.74074074,4.444444444,39.44444444,31.66666667,33.88888889,4.444444444,18.51851852,40.74074074,27,1,1,2,3,2,14,13,0,0,0,3,1,1,4,7,27,13,3,27,13,3,20,85.56,74.07,0,0,0,15,39.44,55.56,2,10.56,7.41,0,0,0,1,1.11,3.7,14,38.33,51.85,9,49.44,33.33,6,13.89,22.22,6.01,19,84.44,70.37,1,1.11,3.7,15,39.44,55.56,2,10.56,7.41,0,0,0,1,1.11,3.7,14,38.33,51.85,9,49.44,33.33,6,13.89,22.22,5.99,6.027570621,7,31.81818182,3,13.63636364,59.09090909,4.545454545,22.72727273,9.090909091,31.81818182,0,27.27272727,13.63636364,54.54545455,0,4.545454545,9.090909091,18.18181818,13.63636364,36.36363636,13.63636364,13.63636364,4.545454545,45.45454545,22.72727273,6.04,7,31.81818182,3,13.63636364,59.09090909,4.545454545,22.72727273,9.090909091,31.81818182,0,27.27272727,13.63636364,54.54545455,0,4.545454545,9.090909091,18.18181818,13.63636364,36.36363636,13.63636364,13.63636364,4.545454545,45.45454545,22.72727273,2.55,32.02,50,64.04,100,100,100,40.55555556,40.55555556,2,3.89,7.41,0,0,0,20,51.67,74.07,2,9.44,7.41,1,0.56,3.7,49.44444444,49.44444444,6,20,22.22,5,18.89,18.52,4,6.11,14.81,6,6.67,22.22,5,10.56,18.52,4,21.67,14.81,26.11111111,10.55555556,26.11111111,10.55555556
POH12008,3-POH003.67,Str,1,4/1/2019,Riffle,Spring,Piedmont,0,0,21.21,4.17,0,0,23.23,16.67,55.05,41.67,73.23,70.83,73.23,70.83,0,0,0.51,4.17,0,0,0.51,4.17,0,0,0,0,7.07,16.67,11.11,12.5,55.05050505,11.11111111,21.21212121,62.12121212,50.50505051,42.30769231,65.38461538,55.05050505,11.11111111,21.21212121,62.12121212,50.50505051,42.30769231,65.38461538,24,0,1,0,4,10,17,17,0,1,0,1,0,0,4,3,24,17,2,24,17,2,20,89.39,83.33,1,0.51,4.17,16,64.65,66.67,1,2.02,4.17,0,0,0,5,11.62,20.83,11,53.03,45.83,7,32.83,29.17,3,9.6,12.5,5.06,16,78.28,66.67,5,11.62,20.83,16,64.65,66.67,1,2.02,4.17,1,0.51,4.17,5,14.14,20.83,10,50,41.67,7,32.83,29.17,3,9.6,12.5,4.95,5.111589744,13,61.9047619,1,4.761904762,85,0,45,5,35,0,60,10,80,0,35,20,45,10,75,0,40,0,70,5,4.972205128,13,61.9047619,1,4.761904762,85,0,45,5,35,0,60,10,80,0,35,20,45,10,75,0,40,0,70,5,2.29,34.36,63.08,72.31,100,100,100,55.05050505,55.05050505,0,0,0,0,0,0,16,66.67,66.67,3,6.06,12.5,3,5.05,12.5,59.09090909,59.09090909,4,11.62,16.67,3,11.11,12.5,5,41.92,20.83,3,2.53,12.5,7,14.65,29.17,2,5.05,8.33,53.53535354,14.64646465,53.53535354,14.64646465
POH20038,3-POH003.67,Str,1,4/20/2021,Riffle,Spring,Piedmont,0,0,22.51,3.85,0,0,26.18,15.38,51.83,38.46,69.63,65.38,69.63,65.38,0,0,0,0,0,0,0,0,0,0,0,0,3.14,11.54,14.66,15.38,51.83246073,16.23036649,22.51308901,58.11518325,41.88481675,36.66666667,60,51.83246073,16.23036649,22.51308901,58.11518325,41.88481675,36.66666667,60,26,0,1,0,4,10,17,17,0,0,0,0,0,0,3,4,26,17,4,26,17,4,20,91.1,76.92,2,1.57,7.69,19,68.59,73.08,1,2.62,3.85,0,0,0,5,7.33,19.23,14,61.26,53.85,6,28.8,23.08,4,7.33,15.38,5,17,85.34,65.38,5,7.33,19.23,19,68.59,73.08,1,2.62,3.85,2,1.57,7.69,4,6.81,15.38,13,60.21,50,6,28.8,23.08,4,7.33,15.38,4.9,4.99954023,14,66.66666667,1,4.761904762,80.95238095,0,57.14285714,4.761904762,47.61904762,0,57.14285714,9.523809524,80.95238095,0,28.57142857,9.523809524,47.61904762,9.523809524,76.19047619,4.761904762,42.85714286,0,76.19047619,9.523809524,4.897931034,14,66.66666667,1,4.761904762,80.95238095,0,57.14285714,4.761904762,47.61904762,0,57.14285714,9.523809524,80.95238095,0,28.57142857,9.523809524,47.61904762,9.523809524,76.19047619,4.761904762,42.85714286,0,76.19047619,9.523809524,2.34,27.59,63.22,75.29,100,100,100,47.64397906,47.64397906,1,2.09,3.85,0,0,0,21,64.92,80.77,1,0.52,3.85,2,9.95,7.69,62.30366492,62.30366492,5,15.71,19.23,4,14.66,15.38,6,42.93,23.08,3,3.14,11.54,9,12.57,34.62,1,2.09,3.85,58.63874346,12.56544503,58.63874346,12.56544503
POH20459,3-POH003.67,Str,1,10/18/2021,Riffle,Fall,Piedmont,0,0,6.01,3.85,0,0,10.38,15.38,17.49,30.77,69.4,65.38,68.85,61.54,0,0,0,0,0.55,3.85,0.55,3.85,0.55,3.85,0,0,6.01,7.69,45.36,23.08,17.4863388,46.44808743,6.010928962,37.70491803,10.38251366,34.48275862,55.17241379,17.4863388,46.44808743,6.010928962,37.70491803,10.38251366,34.48275862,55.17241379,26,0,1,0,4,8,17,16,0,0,1,1,1,0,2,6,26,16,3,26,16,3,22,71.58,84.62,0,0,0,18,45.9,69.23,1,20.77,3.85,0,0,0,2,1.64,7.69,16,44.26,61.54,7,33.33,26.92,4,28.42,15.38,5.93,20,69.95,76.92,2,1.64,7.69,18,45.9,69.23,1,20.77,3.85,0,0,0,3,2.19,11.54,15,43.72,57.69,7,33.33,26.92,4,28.42,15.38,5.89,5.91816092,12,57.14285714,1,4.761904762,80.95238095,0,47.61904762,0,28.57142857,0,42.85714286,9.523809524,71.42857143,0,19.04761905,9.523809524,33.33333333,9.523809524,57.14285714,4.761904762,33.33333333,0,71.42857143,19.04761905,5.947931034,12,57.14285714,1,4.761904762,80.95238095,0,47.61904762,0,28.57142857,0,42.85714286,9.523809524,71.42857143,0,19.04761905,9.523809524,33.33333333,9.523809524,57.14285714,4.761904762,33.33333333,0,71.42857143,19.04761905,2.65,21.84,48.28,62.07,100,100,100,35.51912568,35.51912568,3,2.73,11.54,0,0,0,17,78.69,65.38,3,4.92,11.54,2,7.65,7.69,71.58469945,71.58469945,6,44.26,23.08,4,41.53,15.38,5,10.38,19.23,4,4.92,15.38,7,27.32,26.92,2,4.92,7.69,54.64480874,27.32240437,54.64480874,27.32240437
RAG9865,3-RAG000.98,Str,1,5/10/2017,Riffle,Spring,Piedmont,0,0,4.19,2.94,0,0,9.95,11.76,59.16,32.35,83.25,67.65,81.68,64.71,0,0,0,0,0,0,0.52,2.94,1.57,2.94,0.52,2.94,10.47,23.53,12.04,8.82,59.16230366,22.51308901,4.188481675,80.10471204,49.7382199,38.88888889,63.88888889,59.16230366,22.51308901,4.188481675,80.10471204,49.7382199,41.66666667,63.88888889,34,0,1,0,4,11,23,22,0,0,0,1,1,1,8,3,34,22,4,34,22,4,31,95.81,91.18,0,0,0,25,83.25,73.53,1,0.52,2.94,0,0,0,5,13.61,14.71,20,69.63,58.82,8,16.23,23.53,3,4.19,8.82,4.68,26,82.2,76.47,5,13.61,14.71,25,83.25,73.53,1,0.52,2.94,0,0,0,8,16.23,23.53,17,67.02,50,8,16.23,23.53,3,4.19,8.82,4.54,4.680851064,16,53.33333333,1,3.333333333,73.33333333,0,30,6.666666667,36.66666667,0,46.66666667,6.666666667,76.66666667,0,23.33333333,13.33333333,40,6.666666667,66.66666667,6.666666667,30,3.333333333,66.66666667,10,4.544255319,16,53.33333333,1,3.333333333,73.33333333,0,30,6.666666667,36.66666667,0,46.66666667,6.666666667,76.66666667,0,23.33333333,13.33333333,40,6.666666667,66.66666667,6.666666667,30,3.333333333,66.66666667,10,2.69,32.45,52.66,61.7,100,100,100,42.93193717,42.93193717,2,3.66,5.88,0,0,0,23,75.92,67.65,3,4.19,8.82,4,11.52,11.76,73.82198953,73.82198953,3,13.61,8.82,2,11.52,5.88,7,52.88,20.59,8,12.57,23.53,10,11.52,29.41,3,3.14,8.82,66.4921466,11.51832461,66.4921466,11.51832461
RAG10484,3-RAG000.98,Str,1,11/2/2017,Riffle,Fall,Piedmont,0,0,11,2.94,0,0,14.5,14.71,33,26.47,79,67.65,79,67.65,0,0,0.5,2.94,0,0,0.5,2.94,0,0,0,0,11.5,17.65,34.5,23.53,33,45.5,11,44,33,37.83783784,62.16216216,33,45.5,11,44,33,37.83783784,62.16216216,34,0,1,0,5,9,23,23,0,1,0,1,0,0,6,8,34,23,3,34,23,3,29,77.5,85.29,1,1,2.94,24,57.5,70.59,1,19.5,2.94,0,0,0,6,9,17.65,18,48.5,52.94,9,23,26.47,4,21.5,11.76,5.57,26,71.5,76.47,4,7,11.76,24,57.5,70.59,1,19.5,2.94,1,1,2.94,8,14,23.53,15,42.5,44.12,9,23,26.47,4,21.5,11.76,5.47,5.640689655,16,55.17241379,1,3.448275862,71.42857143,0,46.42857143,3.571428571,39.28571429,0,53.57142857,10.71428571,78.57142857,0,28.57142857,7.142857143,39.28571429,7.142857143,57.14285714,3.571428571,26.92307692,0,64.28571429,14.28571429,5.627471264,16,55.17241379,1,3.448275862,71.42857143,0,46.42857143,3.571428571,39.28571429,0,53.57142857,10.71428571,78.57142857,0,28.57142857,7.142857143,39.28571429,7.142857143,57.14285714,3.571428571,26.92307692,0,64.28571429,14.28571429,2.93,22.41,42.53,52.87,100,100,100,30.5,30.5,1,1.5,2.94,0,0,0,26,76.5,76.47,3,5,8.82,2,5.5,5.88,75,75,7,34.5,20.59,5,32.5,14.71,6,22.5,17.65,5,4.5,14.71,8,16.5,23.53,6,10.5,17.65,57,16.5,57,16.5
RAG12010,3-RAG000.98,Str,1,4/1/2019,Riffle,Spring,Piedmont,0,0,4.67,3.7,0,0,14.02,25.93,67.76,29.63,85.05,66.67,84.58,62.96,0,0,0,0,0,0,0.47,3.7,0.47,3.7,0,0,11.21,18.52,5.61,14.81,67.75700935,13.08411215,4.672897196,80.37383178,65.42056075,37.03703704,55.55555556,67.75700935,13.08411215,4.672897196,80.37383178,65.42056075,37.03703704,55.55555556,27,0,1,0,7,8,18,17,0,0,0,1,1,0,5,4,27,17,0,27,17,0,23,89.25,85.19,1,0.93,3.7,20,81.78,74.07,1,0.47,3.7,0,0,0,5,12.62,18.52,15,69.16,55.56,6,17.76,22.22,3,9.81,11.11,4.64,20,79.44,74.07,4,10.75,14.81,20,81.78,74.07,1,0.47,3.7,1,0.93,3.7,6,29.44,22.22,13,51.4,48.15,6,17.76,22.22,3,9.81,11.11,4.51,4.658504673,12,52.17391304,1,4.347826087,82.60869565,0,39.13043478,8.695652174,47.82608696,0,52.17391304,17.39130435,73.91304348,0,21.73913043,13.04347826,39.13043478,8.695652174,69.56521739,0,21.73913043,0,52.17391304,4.347826087,4.508224299,12,52.17391304,1,4.347826087,82.60869565,0,39.13043478,8.695652174,47.82608696,0,52.17391304,17.39130435,73.91304348,0,21.73913043,13.04347826,39.13043478,8.695652174,69.56521739,0,21.73913043,0,52.17391304,4.347826087,2.32,36.45,60.28,71.03,100,100,100,53.73831776,53.73831776,2,0.93,7.41,0,0,0,18,88.32,66.67,3,2.8,11.11,2,2.8,7.41,78.97196262,78.97196262,4,10.28,14.81,3,4.67,11.11,6,41.59,22.22,8,10.75,29.63,5,28.5,18.52,3,4.21,11.11,51.86915888,28.5046729,51.86915888,28.5046729
RAG20041,3-RAG000.98,Str,1,4/20/2021,Riffle,Spring,Piedmont,0,0,15.76,3.7,0,0,22.66,18.52,55.17,33.33,69.95,74.07,69.46,70.37,0,0,0,0,0,0,0,0,0.49,3.7,0,0,3.94,11.11,10.34,25.93,55.17241379,13.30049261,15.7635468,54.18719212,36.45320197,43.75,68.75,55.17241379,13.30049261,15.7635468,54.18719212,36.45320197,43.75,68.75,27,0,1,0,5,9,20,19,0,0,0,0,1,0,3,7,27,19,1,27,19,1,23,93.6,85.19,1,2.46,3.7,20,78.82,74.07,1,0.49,3.7,0,0,0,5,9.85,18.52,15,68.97,55.56,6,20.2,22.22,3,3.45,11.11,4.74,20,86.7,74.07,4,9.36,14.81,20,78.82,74.07,1,0.49,3.7,1,2.46,3.7,6,20.2,22.22,13,56.16,48.15,6,20.2,22.22,3,3.45,11.11,4.61,4.779028571,14,63.63636364,1,4.545454545,90.90909091,0,54.54545455,4.545454545,40.90909091,0,59.09090909,9.090909091,86.36363636,0,22.72727273,4.545454545,54.54545455,9.090909091,77.27272727,0,40,0,63.63636364,9.090909091,4.628628571,14,63.63636364,1,4.545454545,90.90909091,0,54.54545455,4.545454545,40.90909091,0,59.09090909,9.090909091,86.36363636,0,22.72727273,4.545454545,54.54545455,9.090909091,77.27272727,0,40,0,63.63636364,9.090909091,2.73,18.29,41.14,58.29,100,100,100,26.10837438,26.10837438,2,0.99,7.41,1,0.99,3.7,20,61.58,74.07,0,0,0,3,20.2,11.11,58.62068966,58.62068966,5,9.36,18.52,4,7.39,14.81,7,40.39,25.93,5,5.42,18.52,7,27.09,25.93,2,1.48,7.41,49.75369458,27.09359606,49.75369458,27.09359606
RAG20308,3-RAG000.98,Str,1,10/18/2021,Riffle,Fall,Piedmont,0,0,7.69,3.57,0,0,9.74,14.29,38.46,28.57,77.95,67.86,76.92,64.29,0,0,0,0,0,0,0,0,1.03,3.57,0,0,6.67,14.29,31.79,21.43,38.46153846,34.35897436,7.692307692,29.74358974,33.84615385,36.11111111,63.88888889,38.46153846,34.35897436,7.692307692,29.74358974,33.84615385,36.11111111,63.88888889,28,0,1,0,4,8,19,18,0,0,0,0,1,0,4,6,28,18,3,28,18,3,25,83.08,89.29,0,0,0,22,73.85,78.57,1,11.79,3.57,0,0,0,2,1.03,7.14,20,72.82,71.43,5,14.36,17.86,3,16.92,10.71,5.31,24,82.56,85.71,1,0.51,3.57,22,73.85,78.57,1,11.79,3.57,0,0,0,4,6.67,14.29,18,67.18,64.29,5,14.36,17.86,3,16.92,10.71,5.26,5.541925926,12,60,1,5,85,0,50,0,35,0,45,10,70,0,10,10,30,5,80,0,40,0,80,5,5.542962963,12,60,1,5,85,0,50,0,35,0,45,10,70,0,10,10,30,5,80,0,40,0,80,5,2.84,17.04,40,55.56,100,100,100,20,20,3,2.56,10.71,0,0,0,20,73.85,71.43,0,0,0,4,15.9,14.29,69.74358974,69.74358974,4,26.67,14.29,3,25.64,10.71,7,26.67,25,9,13.85,32.14,5,23.59,17.86,1,0.51,3.57,53.33333333,23.58974359,53.33333333,23.58974359
RAP5851,3-RAP015.25,Str,1,5/27/2014,Riffle,Spring,Piedmont,0,0,4.71,5,0,0,9.95,10,29.84,25,61.26,65,60.73,60,0,0,0,0,2.62,5,2.62,5,0.52,5,0,0,11.52,10,19.37,25,29.84293194,18.32460733,4.712041885,29.31937173,12.56544503,23.80952381,47.61904762,29.84293194,18.32460733,4.712041885,29.31937173,12.56544503,23.80952381,47.61904762,20,0,1,0,2,5,13,12,0,0,1,1,1,0,2,5,20,12,4,20,12,4,16,68.59,80,0,0,0,14,63.35,70,1,2.62,5,0,0,0,4,7.85,20,10,55.5,50,5,34.03,25,4,31.41,20,5.9,13,61.78,65,3,6.81,15,14,63.35,70,1,2.62,5,0,0,0,4,7.85,20,10,55.5,50,5,34.03,25,4,31.41,20,5.83,6.046,6,37.5,1,6.25,43.75,0,75,0,37.5,0,43.75,12.5,68.75,0,25,6.25,25,12.5,43.75,6.25,25,0,43.75,18.75,5.907875,6,37.5,1,6.25,43.75,0,75,0,37.5,0,43.75,12.5,68.75,0,25,6.25,25,12.5,43.75,6.25,25,0,43.75,18.75,2.56,15.62,43.75,63.12,100,100,100,25.65445026,25.65445026,1,0.52,5,1,1.57,5,15,74.87,75,0,0,0,2,18.32,10,57.06806283,57.06806283,6,24.08,30,4,17.8,20,4,36.13,20,2,10.99,10,5,21.47,25,2,2.62,10,60.20942408,21.46596859,60.20942408,21.46596859
RAP7234,3-RAP051.21,Str,1,5/11/2015,Riffle,Spring,Piedmont,0,0,3.23,3.57,0,0,5.91,7.14,30.65,21.43,67.74,57.14,67.74,57.14,0,0,0,0,4.84,7.14,5.91,14.29,0,0,0.54,3.57,10.75,7.14,26.34,28.57,30.64516129,27.41935484,3.225806452,47.84946237,23.11827957,28.57142857,46.42857143,30.64516129,27.41935484,3.225806452,47.84946237,23.11827957,28.57142857,46.42857143,28,0,1,0,2,6,16,16,0,0,2,4,0,1,2,8,28,16,3,28,16,3,22,65.05,78.57,0,0,0,17,48.39,60.71,3,11.29,10.71,0,0,0,4,18.28,14.29,13,30.11,46.43,8,40.32,28.57,6,34.95,21.43,5.94,19,47.85,67.86,3,17.2,10.71,17,48.39,60.71,3,11.29,10.71,0,0,0,5,23.66,17.86,12,24.73,42.86,8,40.32,28.57,6,34.95,21.43,5.78,5.935913978,9,37.5,2,8.333333333,43.47826087,0,60.86956522,0,34.7826087,0,30.43478261,21.73913043,65.2173913,0,26.08695652,13.04347826,21.73913043,17.39130435,43.47826087,13.04347826,31.81818182,4.545454545,43.47826087,21.73913043,5.783978495,9,37.5,2,8.333333333,43.47826087,0,60.86956522,0,34.7826087,0,30.43478261,21.73913043,65.2173913,0,26.08695652,13.04347826,21.73913043,17.39130435,43.47826087,13.04347826,31.81818182,4.545454545,43.47826087,21.73913043,2.82,14.52,36.02,54.3,100,100,100,25.80645161,25.80645161,0,0,0,3,2.15,10.71,17,80.65,60.71,2,1.08,7.14,2,7.53,7.14,68.27956989,68.27956989,5,25.81,17.86,3,22.58,10.71,9,29.57,32.14,3,13.44,10.71,7,25.81,25,3,2.15,10.71,55.37634409,25.80645161,55.37634409,25.80645161
RAP7886,3-RAP051.21,Str,1,9/1/2015,Riffle,Fall,Piedmont,0,0,6.56,4.17,0,0,21.31,8.33,17.49,25,33.88,54.17,33.88,54.17,0,0,0,0,10.38,8.33,10.38,8.33,0,0,0,0,3.28,8.33,13.11,20.83,17.4863388,9.836065574,6.557377049,23.49726776,6.010928962,25,41.66666667,17.4863388,9.836065574,6.557377049,23.49726776,6.010928962,25,41.66666667,24,0,1,0,2,6,13,13,0,0,2,2,0,0,2,5,24,13,5,24,13,5,19,59.56,79.17,0,0,0,14,42.62,58.33,2,9.84,8.33,0,0,0,5,15.3,20.83,9,27.32,37.5,8,47.54,33.33,5,40.44,20.83,6.03,15,44.81,62.5,4,14.75,16.67,14,42.62,58.33,2,9.84,8.33,0,0,0,6,15.85,25,8,26.78,33.33,8,47.54,33.33,5,40.44,20.83,5.9,6.041967213,8,38.0952381,1,4.761904762,52.38095238,0,61.9047619,0,28.57142857,0,42.85714286,19.04761905,61.9047619,0,28.57142857,19.04761905,19.04761905,14.28571429,52.38095238,9.523809524,23.80952381,0,42.85714286,19.04761905,5.903934426,8,38.0952381,1,4.761904762,52.38095238,0,61.9047619,0,28.57142857,0,42.85714286,19.04761905,61.9047619,0,28.57142857,19.04761905,19.04761905,14.28571429,52.38095238,9.523809524,23.80952381,0,42.85714286,19.04761905,2.69,17.49,41.53,56.83,100,100,100,32.24043716,32.24043716,0,0,0,2,1.09,8.33,17,74.32,70.83,1,6.01,4.17,3,12.02,12.5,53.00546448,53.00546448,6,33.33,25,3,12.02,12.5,5,24.04,20.83,2,4.92,8.33,7,29.51,29.17,3,1.64,12.5,57.37704918,29.50819672,57.37704918,29.50819672
RAP1777,3-RAP066.54,Str,1,5/25/2011,Riffle,Spring,Piedmont,0,0,1.09,3.33,0,0,2.19,6.67,52.46,40,83.06,70,82.51,66.67,0,0,0,0,7.65,6.67,7.65,6.67,0.55,3.33,0,0,13.11,6.67,16.94,20,52.45901639,24.59016393,1.092896175,76.50273224,40.43715847,40,56.66666667,52.45901639,24.59016393,1.092896175,76.50273224,40.43715847,40,56.66666667,30,0,1,0,2,12,21,20,0,0,2,2,1,0,2,6,30,20,1,30,20,1,24,88.52,80,1,1.09,3.33,20,74.86,66.67,2,1.64,6.67,0,0,0,5,30.05,16.67,15,44.81,50,8,23.5,26.67,5,10.38,16.67,4.9,20,59.56,66.67,5,30.05,16.67,20,74.86,66.67,2,1.64,6.67,1,1.09,3.33,5,29.51,16.67,14,44.26,46.67,8,23.5,26.67,5,10.38,16.67,4.62,4.924590164,14,53.84615385,1,3.846153846,57.69230769,0,65.38461538,0,26.92307692,0,50,15.38461538,73.07692308,0,38.46153846,11.53846154,34.61538462,11.53846154,65.38461538,7.692307692,46.15384615,0,65.38461538,15.38461538,4.62273224,14,53.84615385,1,3.846153846,57.69230769,0,65.38461538,0,26.92307692,0,50,15.38461538,73.07692308,0,38.46153846,11.53846154,34.61538462,11.53846154,65.38461538,7.692307692,46.15384615,0,65.38461538,15.38461538,2.8,18.58,39.34,56.28,100,100,100,30.05464481,30.05464481,0,0,0,0,0,0,23,73.77,76.67,2,1.64,6.67,4,23.5,13.33,67.21311475,67.21311475,8,30.05,26.67,5,16.39,16.67,5,18.58,16.67,6,18.03,20,9,31.69,30,1,0.55,3.33,48.63387978,31.69398907,48.63387978,31.69398907
